,BUYER_COUNTY,BUYER_STATE,YEAR,MME,MME_Conversion_Factor,CALC_BASE_WT_IN_GM,STATE_ID,COUNTY_NAME,Population,MME_PER_CAP
20527,KIMBLE,TX,2008,793004.1,273.0,752.21335,TX,KIMBLE,4520.0,175.4433849557522
20528,KIMBLE,TX,2009,756782.49,335.0,728.766865,TX,KIMBLE,4623.0,163.69943543153795
20529,KIMBLE,TX,2010,1183002.607725,627.5,1126.98610515,TX,KIMBLE,4600.0,257.1744799402174
20530,KIMBLE,TX,2011,1400009.55,603.5,1326.49655,TX,KIMBLE,4592.0,304.88012848432055
20531,KIMBLE,TX,2012,1119478.455,481.5,1085.6355800000001,TX,KIMBLE,4522.0,247.56268354710306
20532,KIMBLE,TX,2013,1044341.625,395.0,1000.1890000000001,TX,KIMBLE,4457.0,234.31492595916535
20533,KIMBLE,TX,2014,915498.375,248.0,888.91715,TX,KIMBLE,4460.0,205.26869394618834
20534,KIMBLE,TX,2015,682977.375,193.0,645.81745,TX,KIMBLE,4387.0,155.68210052427628
20535,KIMBLE,TX,2016,584264.6625,167.0,560.888425,,,,
20536,KIMBLE,TX,2017,505017.41250000003,251.5,476.172525,,,,
20537,KIMBLE,TX,2018,442624.83,223.0,422.00533,,,,
20538,KIMBLE,TX,2019,329924.625,170.5,315.80475,,,,
20539,KING,WA,2006,543243844.687325,169230.5,397313.87313054997,WA,KING,1822967.0,297.9998237419136
20540,KING,WA,2007,567933249.6528125,177411.5,415723.73520787497,WA,KING,1847986.0,307.3255152651657
20541,KING,WA,2008,610097101.8608125,184386.5,446334.537209125,WA,KING,1875020.0,325.3816502548306
20542,KING,WA,2009,627960359.0320125,194215.0,458837.675833175,WA,KING,1912012.0,328.42908885091333
20543,KING,WA,2010,647026918.1617125,196080.0,471777.163447475,WA,KING,1938431.0,333.7889861241966
20544,KING,WA,2011,640653559.5090375,196637.0,468466.418816025,WA,KING,1974499.0,324.4638561523898
20545,KING,WA,2012,611432143.3936125,189046.5,448163.17505407496,WA,KING,2011708.0,303.93682552021096
20546,KING,WA,2013,588050045.3088,193062.0,431191.9411852,WA,KING,2047967.0,287.1384379283455
20547,KING,WA,2014,592607677.4706,186732.5,432423.3051754,WA,KING,2086174.0,284.0643577528049
20548,KING,WA,2015,569079201.0048,175650.0,412760.18628819997,WA,KING,2127372.0,267.50338022912774
20549,KING,WA,2016,536045731.4631,170018.5,387815.4006154,,,,
20550,KING,WA,2017,462200554.0617,156204.5,334407.6490178,,,,
20551,KING,WA,2018,388416316.8177,142472.0,281246.28956179996,,,,
20552,KING,WA,2019,335176017.903,129052.0,242390.16355199998,,,,
20553,KING AND QUEEN,VA,2014,605.4000000000001,2.0,0.6054,VA,KING AND QUEEN,7084.0,0.08546019198193112
20554,KING GEORGE,VA,2006,1596905.7375,1026.5,1207.377325,VA,KING GEORGE,21519.0,74.20910532552628
20555,KING GEORGE,VA,2007,1846356.4125,1158.5,1384.322725,VA,KING GEORGE,22444.0,82.26503352789165
20556,KING GEORGE,VA,2008,1888412.025,1159.0,1411.2499,VA,KING GEORGE,22996.0,82.1191522438685
20557,KING GEORGE,VA,2009,2114476.6125,1060.0,1564.81005,VA,KING GEORGE,23335.0,90.61395382472679
20558,KING GEORGE,VA,2010,2549357.625,1216.5,1865.55225,VA,KING GEORGE,23697.0,107.58145018356754
20559,KING GEORGE,VA,2011,3237649.5525,1025.5,2425.30849,VA,KING GEORGE,24277.0,133.36283529678298
20560,KING GEORGE,VA,2012,4585543.68,1487.0,3387.81968,VA,KING GEORGE,24615.0,186.2906227909811
20561,KING GEORGE,VA,2013,5112446.2275,1487.0,3717.828415,VA,KING GEORGE,24909.0,205.2449406840901
20562,KING GEORGE,VA,2014,4629173.625,1441.0,3375.19425,VA,KING GEORGE,25284.0,183.08707581869956
20563,KING GEORGE,VA,2015,4792906.755,1382.5,3437.62288,VA,KING GEORGE,25442.0,188.38561256976652
20564,KING GEORGE,VA,2016,5249236.6425,1513.0,3733.367205,,,,
20565,KING GEORGE,VA,2017,4417236.0375,1470.0,3139.6114749999997,,,,
20566,KING GEORGE,VA,2018,3425506.4925,1238.0,2468.156555,,,,
20567,KING GEORGE,VA,2019,3184717.1175,1363.5,2311.4140549999997,,,,
20568,KING WILLIAM,VA,2006,2863174.2525,1675.5,2181.666885,VA,KING WILLIAM,14874.0,192.49524354578458
20569,KING WILLIAM,VA,2007,3673411.4225625,1927.0,2755.979648375,VA,KING WILLIAM,15296.0,240.15503547087474
20570,KING WILLIAM,VA,2008,4127795.733225,2110.0,3072.17087215,VA,KING WILLIAM,15604.0,264.53446124230965
20571,KING WILLIAM,VA,2009,4554560.6625,2029.0,3354.259225,VA,KING WILLIAM,15768.0,288.84834237062404
20572,KING WILLIAM,VA,2010,4597493.175,2121.5,3396.8555499999998,VA,KING WILLIAM,15999.0,287.36128351771987
20573,KING WILLIAM,VA,2011,5079968.8125,2320.5,3780.155875,VA,KING WILLIAM,16013.0,317.24029304315246
20574,KING WILLIAM,VA,2012,5433176.4,2425.0,4054.8524749999997,VA,KING WILLIAM,15977.0,340.0623646491832
20575,KING WILLIAM,VA,2013,5254131.51,2256.0,3930.44926,VA,KING WILLIAM,16096.0,326.4246713469185
20576,KING WILLIAM,VA,2014,5178560.9925,2074.0,3834.371305,VA,KING WILLIAM,16153.0,320.59437828886274
20577,KING WILLIAM,VA,2015,4803662.8575,2017.0,3526.038295,VA,KING WILLIAM,16287.0,294.93846979185855
20578,KING WILLIAM,VA,2016,4560119.5425,1710.0,3312.751855,,,,
20579,KING WILLIAM,VA,2017,3572763.2964,1287.0,2601.3905076,,,,
20580,KING WILLIAM,VA,2018,3144469.7214,1165.5,2258.3989076,,,,
20581,KING WILLIAM,VA,2019,2713045.5,1090.0,1947.4344999999998,,,,
20582,KINGFISHER,OK,2006,5205886.012,2014.0,3991.940708,OK,KINGFISHER,14464.0,359.9202165376106
20583,KINGFISHER,OK,2007,6574659.580225,2155.5,4967.49874015,OK,KINGFISHER,14705.0,447.10367767596057
20584,KINGFISHER,OK,2008,7859654.9188625,2701.5,6073.476242575,OK,KINGFISHER,14748.0,532.9302223259086
20585,KINGFISHER,OK,2009,9153899.07,2872.0,7146.142495,OK,KINGFISHER,14901.0,614.3144131266358
20586,KINGFISHER,OK,2010,9873384.3225,3323.5,7839.248235,OK,KINGFISHER,15076.0,654.907423885646
20587,KINGFISHER,OK,2011,9673309.3838625,3635.5,7814.872257575,OK,KINGFISHER,15171.0,637.6184420184892
20588,KINGFISHER,OK,2012,9211803.064537501,3708.0,7478.808118025,OK,KINGFISHER,15036.0,612.6498446752794
20589,KINGFISHER,OK,2013,9194820.7999875,3573.0,7599.019848325,OK,KINGFISHER,15309.0,600.6153765750539
20590,KINGFISHER,OK,2014,9729524.3222625,2674.0,8078.349748175,OK,KINGFISHER,15513.0,627.1852202837943
20591,KINGFISHER,OK,2015,9567238.995000001,2693.5,7800.9098699999995,OK,KINGFISHER,15595.0,613.4811795447259
20592,KINGFISHER,OK,2016,10950600.8625,3142.5,8798.664675,,,,
20593,KINGFISHER,OK,2017,11103332.655,3494.5,8847.60418,,,,
20594,KINGFISHER,OK,2018,9459074.745000001,3918.5,7538.09937,,,,
20595,KINGFISHER,OK,2019,8701060.9725,3581.0,6847.928234999999,,,,
20596,KINGMAN,KS,2006,1823181.075,587.5,1496.4101,KS,KINGMAN,8119.0,224.55734388471487
20597,KINGMAN,KS,2007,2083232.4,743.5,1698.63465,KS,KINGMAN,8011.0,260.04648608163774
20598,KINGMAN,KS,2008,1945923.3375,643.5,1622.533375,KS,KINGMAN,7892.0,246.56910003801318
20599,KINGMAN,KS,2009,1963824.975,588.0,1660.04595,KS,KINGMAN,7885.0,249.05833544705138
20600,KINGMAN,KS,2010,2593029.6375,898.0,2154.080825,KS,KINGMAN,7857.0,330.0279543718977
20601,KINGMAN,KS,2011,2914985.22,1110.5,2356.241595,KS,KINGMAN,7891.0,369.40631352173364
20602,KINGMAN,KS,2012,3582366.3713625,1301.5,2837.718432575,KS,KINGMAN,7827.0,457.69341655327713
20603,KINGMAN,KS,2013,3493065.4913625,1014.0,2767.019927575,KS,KINGMAN,7803.0,447.6567334823145
20604,KINGMAN,KS,2014,3413247.675,938.5,2717.33955,KS,KINGMAN,7687.0,444.0285774684532
20605,KINGMAN,KS,2015,2789414.7825,836.0,2236.834595,KS,KINGMAN,7639.0,365.1544420081163
20606,KINGMAN,KS,2016,2169921.0939,730.5,1739.2946926,,,,
20607,KINGMAN,KS,2017,1939652.37,924.5,1555.5021199999999,,,,
20608,KINGMAN,KS,2018,1911237.1275,989.5,1507.6104149999999,,,,
20609,KINGMAN,KS,2019,1771877.655,961.5,1373.60753,,,,
20610,KINGS,CA,2006,22692888.958725,7350.0,19500.422145149998,CA,KINGS,147712.0,153.62928508668898
20611,KINGS,CA,2007,25685434.206225,8188.5,22310.58405915,CA,KINGS,150420.0,170.75810534652973
20612,KINGS,CA,2008,27157690.635675002,8251.0,23617.14274045,CA,KINGS,152027.0,178.63728571684635
20613,KINGS,CA,2009,30590324.7127125,8710.0,26702.725908475,CA,KINGS,152278.0,200.8847286719848
20614,KINGS,CA,2010,32887892.3761125,9218.0,28795.704024075,CA,KINGS,152342.0,215.88197854900486
20615,KINGS,CA,2011,37823580.8890875,9922.0,32921.473772725,CA,KINGS,151779.0,249.2016740727472
20616,KINGS,CA,2012,43503171.0649875,9646.0,37315.497113325,CA,KINGS,150884.0,288.3219629979819
20617,KINGS,CA,2013,42217419.856575,9733.5,36324.22345105,CA,KINGS,150237.0,281.0054770567503
20618,KINGS,CA,2014,39244045.23,9259.5,33626.083155,CA,KINGS,149373.0,262.7251593661505
20619,KINGS,CA,2015,34444833.9,6312.0,29517.93885,CA,KINGS,149960.0,229.69347759402507
20620,KINGS,CA,2016,32918774.970000003,6537.0,28306.99967,,,,
20621,KINGS,CA,2017,30646937.6217,7016.5,26396.4291178,,,,
20622,KINGS,CA,2018,27831716.7525,6817.0,23868.850565,,,,
20623,KINGS,CA,2019,24268299.0975,6187.5,20889.816435,,,,
20624,KINGS,NY,2006,214315212.9101875,80723.5,162673.413815125,NY,KINGS,2436132.0,87.97356338252095
20625,KINGS,NY,2007,249953260.1502875,92351.0,187842.916111525,NY,KINGS,2441324.0,102.38430464382749
20626,KINGS,NY,2008,315070198.3020125,102426.5,230000.277089675,NY,KINGS,2460361.0,128.05852405480843
20627,KINGS,NY,2009,400207597.8764875,111542.5,285082.219948075,NY,KINGS,2487751.0,160.8712438971937
20628,KINGS,NY,2010,468640936.3916625,123589.0,329308.051065275,NY,KINGS,2509954.0,186.71295824212814
20629,KINGS,NY,2011,532816002.002925,132658.5,371150.01253194996,NY,KINGS,2540918.0,209.6942923789453
20630,KINGS,NY,2012,519680252.3001,128114.5,360057.6618684,NY,KINGS,2568538.0,202.32531202579057
20631,KINGS,NY,2013,485008272.4210125,121959.5,333718.380830675,NY,KINGS,2587759.0,187.4240500838805
20632,KINGS,NY,2014,468829622.650125,118194.5,320511.28674675,NY,KINGS,2601527.0,180.2132450096136
20633,KINGS,NY,2015,512855994.2448,119347.5,348873.8457877,NY,KINGS,2608797.0,196.58716038265914
20634,KINGS,NY,2016,504606772.24605,120573.5,342382.7994707,,,,
20635,KINGS,NY,2017,426178584.8376,108145.0,289126.7840984,,,,
20636,KINGS,NY,2018,344382885.237,93024.0,233729.70777799998,,,,
20637,KINGS,NY,2019,276254285.7171,77047.0,187488.6293114,,,,
20638,KINGSBURY,SD,2006,506878.188,423.5,405.673142,SD,KINGSBURY,5228.0,96.9545118592196
20639,KINGSBURY,SD,2007,491810.799,430.5,393.055266,SD,KINGSBURY,5177.0,94.99918852617346
20640,KINGSBURY,SD,2008,542250.7065,516.0,447.719521,SD,KINGSBURY,5142.0,105.45521324387397
20641,KINGSBURY,SD,2009,480989.7,303.5,402.9942,SD,KINGSBURY,5146.0,93.4686552662262
20642,KINGSBURY,SD,2010,440969.5875,307.5,391.550025,SD,KINGSBURY,5132.0,85.92548470381918
20643,KINGSBURY,SD,2011,565744.3875,361.5,486.740325,SD,KINGSBURY,5167.0,109.49184971937294
20644,KINGSBURY,SD,2012,675529.2525000001,352.5,586.66369,SD,KINGSBURY,5229.0,129.1889945496271
20645,KINGSBURY,SD,2013,631009.725,325.0,551.8936,SD,KINGSBURY,5064.0,124.60697571090047
20646,KINGSBURY,SD,2014,579145.9875,280.0,499.155775,SD,KINGSBURY,5051.0,114.65966887745002
20647,KINGSBURY,SD,2015,560207.475,309.5,477.9536,SD,KINGSBURY,4951.0,113.15036861240154
20648,KINGSBURY,SD,2016,582224.7375,297.0,490.31107499999996,,,,
20649,KINGSBURY,SD,2017,515009.9625,205.5,437.126525,,,,
20650,KINGSBURY,SD,2018,460063.0125,192.5,389.799825,,,,
20651,KINGSBURY,SD,2019,439894.72500000003,222.0,365.70935,,,,
20652,KINNEY,TX,2006,131207.325,98.5,121.1217,TX,KINNEY,3488.0,37.616778956422024
20653,KINNEY,TX,2007,157764.0,107.5,143.644125,TX,KINNEY,3546.0,44.49069373942471
20654,KINNEY,TX,2008,205892.0925,126.0,181.798655,TX,KINNEY,3507.0,58.708894354148846
20655,KINNEY,TX,2009,326726.34,172.0,276.61199,TX,KINNEY,3568.0,91.571283632287
20656,KINNEY,TX,2010,273917.04,160.0,226.447365,TX,KINNEY,3591.0,76.27876357560568
20657,KINNEY,TX,2011,263793.51,149.5,244.832535,TX,KINNEY,3613.0,73.01231940215888
20658,KINNEY,TX,2012,236432.175,98.5,235.087425,TX,KINNEY,3646.0,64.84700356555129
20659,KINNEY,TX,2013,251270.55,111.0,248.1328,TX,KINNEY,3640.0,69.03037087912088
20660,KINNEY,TX,2014,201492.4875,88.0,197.794425,TX,KINNEY,3563.0,56.55135770418187
20661,KINNEY,TX,2015,175358.5125,86.5,170.988075,TX,KINNEY,3599.0,48.724232425673804
20662,KINNEY,TX,2016,151138.575,78.0,143.74245,,,,
20663,KINNEY,TX,2017,100697.325,50.5,100.02495,,,,
20664,KINNEY,TX,2018,87866.0625,57.5,87.081625,,,,
20665,KINNEY,TX,2019,72427.05,23.0,70.63405,,,,
20666,KIOWA,CO,2006,271720.2,182.0,204.70695,CO,KIOWA,1456.0,186.62101648351648
20667,KIOWA,CO,2007,399367.0875,245.0,299.743525,CO,KIOWA,1410.0,283.2390691489362
20668,KIOWA,CO,2008,453852.1125,324.0,340.556925,CO,KIOWA,1392.0,326.0431842672414
20669,KIOWA,CO,2009,488587.7625,359.5,369.465325,CO,KIOWA,1378.0,354.56296262699567
20670,KIOWA,CO,2010,541899.9413625,437.5,416.509377575,CO,KIOWA,1404.0,385.9686192040598
20671,KIOWA,CO,2011,540486.0375,407.0,422.932475,CO,KIOWA,1432.0,377.43438372905024
20672,KIOWA,CO,2012,456695.7788625,318.0,361.674152575,CO,KIOWA,1410.0,323.8977155053191
20673,KIOWA,CO,2013,569865.675,415.0,440.0973,CO,KIOWA,1393.0,409.0923725771716
20674,KIOWA,CO,2014,645526.575,419.5,492.00095,CO,KIOWA,1382.0,467.0959298118668
20675,KIOWA,CO,2015,601054.95,370.5,454.02894999999995,CO,KIOWA,1386.0,433.66158008658005
20676,KIOWA,CO,2016,539815.3125,319.0,410.831375,,,,
20677,KIOWA,CO,2017,583778.0625,362.0,444.932625,,,,
20678,KIOWA,CO,2018,515471.925,239.0,391.97905,,,,
20679,KIOWA,CO,2019,489656.4,258.5,377.59389999999996,,,,
20680,KIOWA,KS,2006,278057.79,142.5,248.68661,KS,KIOWA,3039.0,91.49647581441263
20681,KIOWA,KS,2007,98279.7225,53.0,88.373665,KS,KIOWA,2837.0,34.64212989072964
20682,KIOWA,KS,2011,6810.75,3.0,6.8107500000000005,KS,KIOWA,2558.0,2.662529319781079
20683,KIOWA,KS,2012,282123.2325,149.0,231.80716999999999,KS,KIOWA,2512.0,112.31020402070062
20684,KIOWA,KS,2013,678167.835,285.0,493.71295999999995,KS,KIOWA,2533.0,267.733057639163
20685,KIOWA,KS,2014,795154.3125,316.0,584.588875,KS,KIOWA,2530.0,314.29024209486164
20686,KIOWA,KS,2015,1008011.8875,507.0,726.8470749999999,KS,KIOWA,2568.0,392.52799357476636
20687,KIOWA,KS,2016,1497733.65,549.0,1064.2758999999999,,,,
20688,KIOWA,KS,2017,1290230.775,617.5,932.7514,,,,
20689,KIOWA,KS,2018,1061158.9875,570.0,772.015325,,,,
20690,KIOWA,KS,2019,693360.0825,560.5,521.882045,,,,
20691,KIOWA,OK,2006,3022799.93,1642.0,2504.175555,OK,KIOWA,9756.0,309.84009122591226
20692,KIOWA,OK,2007,2954006.8818125,1695.0,2485.062912875,OK,KIOWA,9543.0,309.54698541470185
20693,KIOWA,OK,2008,3180596.730225,1873.5,2745.83151515,OK,KIOWA,9518.0,334.1664982375499
20694,KIOWA,OK,2009,3840831.5147625003,2129.0,3233.295003175,OK,KIOWA,9445.0,406.6523573067761
20695,KIOWA,OK,2010,4423084.8834,2272.0,3665.3100106,OK,KIOWA,9442.0,468.4478800466003
20696,KIOWA,OK,2011,5965784.0513625,2649.5,4901.892462575,OK,KIOWA,9426.0,632.9072831914385
20697,KIOWA,OK,2012,6629290.9915875,2681.0,5405.814737725,OK,KIOWA,9359.0,708.3332612017844
20698,KIOWA,OK,2013,6590839.2349875,2337.5,5341.535533325,OK,KIOWA,9347.0,705.1288365237509
20699,KIOWA,OK,2014,6702858.4693125,1824.5,5382.574962875,OK,KIOWA,9286.0,721.8240867232931
20700,KIOWA,OK,2015,5582578.9350000005,1532.5,4440.66206,OK,KIOWA,9120.0,612.1248832236843
20701,KIOWA,OK,2016,5274479.3100000005,1556.5,4053.8945599999997,,,,
20702,KIOWA,OK,2017,4066166.3475,1240.0,3154.313785,,,,
20703,KIOWA,OK,2018,2659718.9625,926.0,2061.417275,,,,
20704,KIOWA,OK,2019,2339978.145,1120.5,1817.54277,,,,
20705,KIT CARSON,CO,2006,481088.85,217.0,401.7486,CO,KIT CARSON,8011.0,60.053532642616396
20706,KIT CARSON,CO,2007,690283.875,285.5,555.94335,CO,KIT CARSON,7954.0,86.78449522252954
20707,KIT CARSON,CO,2008,785718.1125,325.5,625.267025,CO,KIT CARSON,8157.0,96.32439775652814
20708,KIT CARSON,CO,2009,779956.9500000001,422.5,637.77205,CO,KIT CARSON,8383.0,93.04031373016821
20709,KIT CARSON,CO,2010,785023.2,461.0,646.245,CO,KIT CARSON,8271.0,94.91273122959738
20710,KIT CARSON,CO,2011,746392.3125,418.0,605.305625,CO,KIT CARSON,8183.0,91.21255193694245
20711,KIT CARSON,CO,2012,826246.35,427.0,678.7721,CO,KIT CARSON,8088.0,102.15706602373886
20712,KIT CARSON,CO,2013,834362.1375,310.5,668.845825,CO,KIT CARSON,8259.0,101.02459589538684
20713,KIT CARSON,CO,2014,923378.2875,296.0,723.346725,CO,KIT CARSON,8028.0,115.01971692825111
20714,KIT CARSON,CO,2015,978480.525,453.0,773.8543999999999,CO,KIT CARSON,8223.0,118.99313206858811
20715,KIT CARSON,CO,2016,1011679.6875,448.0,809.406875,,,,
20716,KIT CARSON,CO,2017,1080085.6125,373.5,887.450175,,,,
20717,KIT CARSON,CO,2018,1185463.65,441.0,957.75265,,,,
20718,KIT CARSON,CO,2019,1296759.195,426.5,1009.20682,,,,
20719,KITSAP,WA,2006,64937920.7352625,20040.5,47941.001164175,WA,KITSAP,245054.0,264.99433078122576
20720,KITSAP,WA,2007,68982768.546975,21246.0,50598.300394649996,WA,KITSAP,244105.0,282.5946561806395
20721,KITSAP,WA,2008,76887561.52725,22654.5,56129.9070715,WA,KITSAP,246912.0,311.39661712371213
20722,KITSAP,WA,2009,81172539.10155,24316.5,59443.9082177,WA,KITSAP,248800.0,326.2561860994775
20723,KITSAP,WA,2010,88695500.2354125,25931.0,64997.759300275,WA,KITSAP,251696.0,352.39137783442123
20724,KITSAP,WA,2011,88446101.539275,27044.5,64979.261552849995,WA,KITSAP,254351.0,347.7324702449568
20725,KITSAP,WA,2012,86996275.807425,26309.5,63643.49778495,WA,KITSAP,254414.0,341.9476750785138
20726,KITSAP,WA,2013,79082530.3819875,24647.5,57978.758541325,WA,KITSAP,252538.0,313.151012449562
20727,KITSAP,WA,2014,76851328.04655,23877.5,56436.607562699995,WA,KITSAP,253568.0,303.0797578817122
20728,KITSAP,WA,2015,79609514.1387,24055.5,57979.8571458,WA,KITSAP,259467.0,306.81941880354725
20729,KITSAP,WA,2016,76661014.3437,23042.5,55868.7331758,,,,
20730,KITSAP,WA,2017,68969178.8724,22073.0,50290.253731599994,,,,
20731,KITSAP,WA,2018,57964199.5776,20964.0,42346.7479084,,,,
20732,KITSAP,WA,2019,51095114.4468,19453.0,37415.5094312,,,,
20733,KITTITAS,WA,2006,9093796.4048625,2760.5,6810.2503865749995,WA,KITTITAS,38680.0,235.10331967069547
20734,KITTITAS,WA,2007,9212142.1125,3112.0,6942.876775,WA,KITTITAS,39158.0,235.2556849813576
20735,KITTITAS,WA,2008,10141969.2,3574.0,7614.4223,WA,KITTITAS,40015.0,253.4541846807447
20736,KITTITAS,WA,2009,9829297.6613625,3695.5,7463.194997574999,WA,KITTITAS,40466.0,242.90262594184009
20737,KITTITAS,WA,2010,10529184.5175,4258.5,7968.3098549999995,WA,KITTITAS,40992.0,256.85949740193206
20738,KITTITAS,WA,2011,11842114.0838625,4787.0,8976.683332575,WA,KITTITAS,41561.0,284.9333289348789
20739,KITTITAS,WA,2012,11999087.3025,5150.5,9045.36634,WA,KITTITAS,41636.0,288.1902032495917
20740,KITTITAS,WA,2013,12650256.42,5111.0,9527.92622,WA,KITTITAS,41845.0,302.31225761739756
20741,KITTITAS,WA,2014,12935144.5163625,4928.5,9747.354777575,WA,KITTITAS,42619.0,303.5065232962411
20742,KITTITAS,WA,2015,13293905.8875,4676.5,9891.128074999999,WA,KITTITAS,43120.0,308.30022930194804
20743,KITTITAS,WA,2016,13175752.8,4830.0,9708.987299999999,,,,
20744,KITTITAS,WA,2017,11481196.02,4277.0,8501.498969999999,,,,
20745,KITTITAS,WA,2018,9085610.8575,3641.5,6777.459545,,,,
20746,KITTITAS,WA,2019,8322235.0875,3385.5,6179.488025,,,,
20747,KITTSON,MN,2006,145304.658,151.0,122.39747200000001,MN,KITTSON,4746.0,30.61623640960809
20748,KITTSON,MN,2007,159901.266,153.0,133.137544,MN,KITTSON,4640.0,34.461479741379314
20749,KITTSON,MN,2008,228357.2235,165.5,182.508149,MN,KITTSON,4614.0,49.492246098829646
20750,KITTSON,MN,2009,367611.15,267.0,289.1674,MN,KITTSON,4561.0,80.59880508660382
20751,KITTSON,MN,2010,460468.5,310.0,352.8885,MN,KITTSON,4553.0,101.13518559191742
20752,KITTSON,MN,2011,512139.9,356.0,425.62765,MN,KITTSON,4540.0,112.80614537444934
20753,KITTSON,MN,2012,466666.275,278.5,392.03265,MN,KITTSON,4497.0,103.77279853235491
20754,KITTSON,MN,2013,525222.975,300.0,438.4866,MN,KITTSON,4498.0,116.76811360604712
20755,KITTSON,MN,2014,561258.4125,307.0,446.618475,MN,KITTSON,4455.0,125.98393097643097
20756,KITTSON,MN,2015,595800.375,373.5,455.72225,MN,KITTSON,4410.0,135.10212585034014
20757,KITTSON,MN,2016,509074.5,357.0,405.977,,,,
20758,KITTSON,MN,2017,466044.675,299.5,366.0401,,,,
20759,KITTSON,MN,2018,397648.05,295.0,320.9973,,,,
20760,KITTSON,MN,2019,378839.28750000003,269.5,296.24922499999997,,,,
20761,KLAMATH,OR,2006,19683053.6715,6936.5,16244.673846,OR,KLAMATH,66294.0,296.90550685582406
20762,KLAMATH,OR,2007,21763569.255,7159.5,17710.76461,OR,KLAMATH,66767.0,325.96296456333215
20763,KLAMATH,OR,2008,24612499.9838625,7573.0,20045.490757575,OR,KLAMATH,66732.0,368.82605022871337
20764,KLAMATH,OR,2009,26050467.45795,8093.5,20924.6013153,OR,KLAMATH,66460.0,391.9721254581703
20765,KLAMATH,OR,2010,27927211.2497625,9356.0,22599.826363175,OR,KLAMATH,66323.0,421.0788301156839
20766,KLAMATH,OR,2011,28299400.875225,9239.5,23067.32956015,OR,KLAMATH,66322.0,426.6970368086759
20767,KLAMATH,OR,2012,28715463.3120375,8930.0,23295.455228025,OR,KLAMATH,65936.0,435.50508541672986
20768,KLAMATH,OR,2013,26701729.9434,7651.0,21855.8702456,OR,KLAMATH,65719.0,406.30152533361735
20769,KLAMATH,OR,2014,27068199.7763625,6053.0,21969.699587575,OR,KLAMATH,65333.0,414.3112940835795
20770,KLAMATH,OR,2015,26205998.4378,5699.0,21092.9150852,OR,KLAMATH,65742.0,398.6188195947796
20771,KLAMATH,OR,2016,25871609.625,5422.0,20644.7905,,,,
20772,KLAMATH,OR,2017,22273156.41,4815.0,17863.54186,,,,
20773,KLAMATH,OR,2018,18941429.79,4723.5,15220.41689,,,,
20774,KLAMATH,OR,2019,16873077.4575,4686.0,13534.668345,,,,
20775,KLEBERG,TX,2006,2185732.2775,1354.0,2052.535215,TX,KLEBERG,31149.0,70.17022304086808
20776,KLEBERG,TX,2007,3301709.3880000003,1747.0,3141.032782,TX,KLEBERG,31370.0,105.25053834874085
20777,KLEBERG,TX,2008,3688441.9020000002,1845.5,3491.359978,TX,KLEBERG,31555.0,116.8893012834733
20778,KLEBERG,TX,2009,4067473.5675,1919.5,3839.650505,TX,KLEBERG,31876.0,127.60301065064625
20779,KLEBERG,TX,2010,4539808.020225,2224.5,4294.06970515,TX,KLEBERG,32037.0,141.70515404766363
20780,KLEBERG,TX,2011,5575803.48,2627.5,5290.62683,TX,KLEBERG,32034.0,174.0589211462821
20781,KLEBERG,TX,2012,5882105.655,2764.5,5580.164455,TX,KLEBERG,32093.0,183.2831351073443
20782,KLEBERG,TX,2013,6135177.2775,2879.5,5864.99459,TX,KLEBERG,32012.0,191.6524202642759
20783,KLEBERG,TX,2014,5294662.38,1809.5,5061.12413,TX,KLEBERG,31884.0,166.0601674821227
20784,KLEBERG,TX,2015,3231392.5875,966.0,3013.8792750000002,TX,KLEBERG,31406.0,102.89093127109469
20785,KLEBERG,TX,2016,3167716.02,949.5,2920.28202,,,,
20786,KLEBERG,TX,2017,2933263.8225000002,901.0,2708.354385,,,,
20787,KLEBERG,TX,2018,2513375.58,814.0,2386.96908,,,,
20788,KLEBERG,TX,2019,2171218.275,931.0,2043.2429,,,,
20789,KLICKITAT,WA,2006,1997275.6695,857.0,1626.145113,WA,KLICKITAT,19701.0,101.3794055885488
20790,KLICKITAT,WA,2007,2517741.4875,1095.5,1988.963625,WA,KLICKITAT,19898.0,126.53238956176499
20791,KLICKITAT,WA,2008,2561161.0538625,1054.0,2022.147802575,WA,KLICKITAT,20135.0,127.19945636267693
20792,KLICKITAT,WA,2009,2843284.125,1206.5,2240.70165,WA,KLICKITAT,20164.0,141.00794113271175
20793,KLICKITAT,WA,2010,2623563.15,1201.0,2076.9671,WA,KLICKITAT,20375.0,128.76383558282208
20794,KLICKITAT,WA,2011,2797216.3875,1229.5,2215.186175,WA,KLICKITAT,20691.0,135.1900047121937
20795,KLICKITAT,WA,2012,3178000.815,1202.0,2494.867815,WA,KLICKITAT,20640.0,153.97290770348837
20796,KLICKITAT,WA,2013,3533435.3740875,990.5,2719.771682725,WA,KLICKITAT,20873.0,169.28258391642314
20797,KLICKITAT,WA,2014,3084147.1125,540.5,2389.471675,WA,KLICKITAT,20863.0,147.82855353975938
20798,KLICKITAT,WA,2015,2680167.6189,651.0,2103.7254926,WA,KLICKITAT,21009.0,127.57235560474084
20799,KLICKITAT,WA,2016,2658815.4375,937.0,2089.874125,,,,
20800,KLICKITAT,WA,2017,2226942.9,567.5,1758.52165,,,,
20801,KLICKITAT,WA,2018,2029195.1328,489.0,1620.1817552,,,,
